0,A,B,C,D,E,F,G,H,I,J,L,M,N,O,P,Q,S,T,U,V,W
2022-11-12,127452.62857142858,555520.7857142857,7540.0,1387044.5995857143,92916.64285714286,183997.26785714287,145727.5,2531498.714285714,3049350.0857142857,374519.78571428574,328719.7738586008,380767.9398357143,1484681.2857142857,1676022.4571428571,1761322.9285714286,190971.7714285714,803231.5678571428,1758246.9642857143,53857.53674785715,1006068.7611872784,347289.6189285714
2022-11-13,127191.98571428572,553405.4714285714,7584.285714285715,1379733.9385714286,92392.58571428571,183904.26785714287,141024.9142857143,2531728.285714286,3036280.9,372072.8,329754.1884394392,379839.8969014286,1482471.4285714286,1694438.4,1759254.642857143,189991.5,802224.6986142857,1757749.2857142857,52018.43492142857,820419.9948793536,347579.97857142857
2022-11-14,127757.94285714289,553579.3,7582.857142857143,1380746.924171429,92720.58214285717,183497.01785714287,135413.07142857142,2530850.1428571427,3026825.128571429,369354.6571428572,328904.0437744043,379295.3524057143,1477139.857142857,1685825.3,1766702.7857142857,191073.1,807045.7760571429,1750232.6785714286,51990.49884928572,820707.223450782,347576.46857142856
2022-11-15,128407.02857142856,550856.9428571429,7605.714285714285,1385925.4728857144,93048.50357142858,183914.14285714287,132378.9,2539376.8571428573,3034946.871428572,368998.1428571429,325108.6497400257,385697.7518228571,1470321.142857143,1735848.514285714,1774537.1785714286,190045.68571428573,796746.1570714286,1751349.75,50833.04671785714,645648.3142857143,347452.53214285715
2022-11-16,127507.5285714286,553725.2285714286,7630.0,1382997.225542857,93149.04642857144,183988.5357142857,132023.97142857144,2556157.285714286,3034900.2285714285,367248.6428571429,322736.40064168285,386139.5233614286,1461832.4285714286,1792591.0857142855,1766028.75,190831.81428571427,789354.8633142856,1751497.1785714286,50883.85252142857,642589.2142857143,348068.83892857144
2022-11-17,129045.41428571429,552689.4285714285,7601.428571428572,1381172.3968857145,93932.83928571428,184083.57142857145,133959.61428571428,2554568.4285714286,3037743.728571429,366615.0571428572,319670.6000971015,384375.63354,1451721.5714285714,1808770.457142857,1775100.2142857143,193358.18571428568,787573.4040999999,1752454.607142857,52235.31388357143,640966.7142857143,350373.61821428576
2022-11-18,129253.74285714285,557325.3285714285,7618.571428571428,1386755.9216714285,94902.25714285714,185438.10714285716,135337.37142857144,2553947.1428571427,3035563.100000001,366720.9714285714,319186.7249600257,383785.3340114285,1453673.142857143,1782356.5571428572,1767968.357142857,195300.68571428568,792075.6781,1762766.25,55008.221842142855,640182.7571428571,352312.28500000003
2022-11-19,131367.82857142857,561415.8142857143,7682.857142857143,1387873.823714286,96041.81785714286,186218.2857142857,136466.48571428572,2539758.285714286,3033178.771428571,367840.2142857143,320516.3701302999,388901.8952242857,1447660.7142857143,1750099.3142857142,1772801.4642857143,196019.7142857143,799021.7671714285,1772849.25,58631.66066357143,652391.5142857142,356211.56999999995
2022-11-20,131065.94285714286,564925.1285714286,7630.0,1395699.1911857144,97524.28928571429,187146.98214285716,136958.84285714285,2533289.285714286,3049839.6142857145,369609.6142857144,319985.4945271571,388030.4821028571,1461441.0,1734773.857142857,1773707.142857143,197757.95714285717,803419.3675142856,1784463.75,62496.42137928571,653081.4285714285,359939.4267857143
2022-11-21,130530.4714285714,566032.7000000001,7628.571428571428,1395485.1658428572,97816.08214285714,187231.80357142855,138169.45714285717,2526253.285714286,3056884.1571428566,371421.22857142857,320703.4088661414,389023.4983114285,1482186.0,1747110.157142857,1765218.107142857,198619.9,804254.3487285714,1791816.9642857143,63552.809857142856,834508.8948793533,362834.7078571429
2022-11-22,130762.30000000002,567441.0,7615.714285714285,1391310.9924571428,98243.025,186717.23214285716,138785.01428571428,2518213.0,3052842.071428572,377386.31428571424,319839.33323250426,384442.86944857147,1481227.0,1702229.5285714285,1761851.892857143,200588.7285714285,804355.8491,1799438.142857143,63261.52193071429,832341.8520222105,364964.6789285714
2022-11-23,132416.7,567769.0857142857,7620.0,1397088.4282714284,99233.07857142856,186668.60714285716,139244.2857142857,2520626.0,3056981.4142857147,385312.4142857143,319519.1232708457,386256.3651685714,1483205.2857142857,1673908.0,1760580.75,199645.45714285717,807639.9828571429,1812441.107142857,64883.09954999999,834955.6234507822,366822.8339285715
2022-11-24,131554.61428571428,571032.9285714285,7607.142857142857,1406907.6132428572,99199.2,186489.10714285716,137127.0,2518269.285714286,3064631.6714285715,392266.0,320612.44467107,384812.78709857137,1494982.0,1650690.7285714287,1756064.4642857143,198960.31428571427,805610.8291857144,1818059.25,65106.73070928572,838458.5948793534,367240.9603571429
2022-11-25,131851.81428571427,573516.7142857143,7570.0,1403212.9961142857,100163.18571428572,186800.625,136802.92857142858,2508804.4285714286,3075368.4,398371.0857142857,321713.3947960743,385158.99779428577,1494565.4285714286,1640653.3,1754168.25,199900.82857142857,802706.3634,1819550.357142857,67337.28841142858,840866.7663079249,368390.9682142857
2022-11-26,130084.28571428572,575194.1571428571,7551.428571428572,1406219.4747714286,101295.51428571428,187104.32142857145,137138.14285714287,2517452.4285714286,3083720.128571429,404925.5285714286,318936.0927847534,385580.8651657143,1504143.4285714286,1638869.8714285716,1755230.357142857,199648.64285714287,802255.3035428572,1821775.1785714289,70982.57516714286,838324.7091650676,368481.4064285714
2022-11-27,131247.17142857143,576491.9285714285,7585.714285714285,1412794.4505285714,101414.46428571428,187542.2857142857,138956.18571428573,2517439.571428572,3084069.3571428573,412410.2142857143,322582.9650126206,391938.3295085714,1509946.2857142857,1642424.142857143,1745823.642857143,200782.18571428573,802499.863457143,1826446.7142857143,71915.27785714285,848065.1234507822,369476.0642857143
2022-11-28,132445.01428571428,577403.9428571429,7570.0,1421463.7094571427,101648.36785714286,187664.19642857145,138840.84285714285,2525474.285714286,3080545.757142857,416278.1428571429,322776.0781646506,391144.9898471428,1506167.857142857,1639811.4428571428,1753386.3214285714,200267.0,802198.8597428572,1820168.7857142857,71999.89921214285,669878.2285714286,368735.3707142857
2022-11-29,130005.77142857142,582932.3571428572,7590.0,1422847.8419714288,101634.33214285714,188166.25,139223.5142857143,2520748.714285714,3078086.385714285,416248.70000000007,325683.400666582,391095.45374714286,1508580.5714285714,1628174.5428571429,1747825.7142857143,197922.4,804290.9870285715,1816611.2142857143,74847.20582357144,666831.1142857142,368409.5767857143
2022-11-30,129932.37142857142,582382.3571428572,7672.857142857143,1426695.2550428573,100917.10714285714,187910.7142857143,138415.87142857144,2506096.1428571427,3078688.885714285,414731.7714285715,323987.479807312,389874.80501285713,1509159.7142857143,1631211.3000000005,1755271.0714285714,197902.7857142857,803001.0217857143,1806680.892857143,80186.32621,661493.3142857143,366855.4314285715
2022-12-01,129226.12857142858,581503.7857142857,7690.0,1420039.5999857143,100895.53928571429,188122.4642857143,138322.45714285714,2502864.8571428573,3058009.7,411553.88571428566,321860.42628092633,391498.5803985715,1503286.142857143,1633015.5428571426,1751225.5714285714,195635.0571428572,805793.1111714285,1797506.0357142857,84712.27223999999,662105.1714285715,365284.7528571429
2022-12-02,128931.6,579769.8571428572,7768.571428571428,1420608.1212285715,100277.73214285714,187695.17857142855,136924.7,2499993.4285714286,3041161.071428572,413440.3857142857,317747.97387009347,390471.8958685714,1494375.5714285714,1629177.857142857,1751875.9285714286,189571.2857142857,802537.9462857143,1788830.4642857143,86317.61539714284,660075.6142857142,363085.0367857143
2022-12-03,130034.55714285714,582481.4857142858,7817.142857142857,1417743.9322285715,99296.93571428572,187184.0,134674.25714285712,2479158.714285714,3025237.9142857143,410074.0142857143,318838.05608853285,385631.43531714287,1490557.0,1627938.9428571428,1745559.9642857143,187112.4857142857,795295.6878285714,1778328.9642857143,87665.47379785715,654276.5857142856,360134.7935714285
2022-12-04,132760.87142857144,581637.1571428571,7890.0,1409103.0334428572,98702.13214285715,186271.48214285716,131662.1857142857,2477498.714285714,3009144.9285714286,406731.5714285714,317041.8190055429,381812.6966642857,1493940.7142857143,1622984.4285714286,1753326.0,182994.7714285714,797024.9152714285,1768638.5357142857,91725.16892,644789.1857142857,356305.28142857144
2022-12-05,131724.5,581201.7000000001,7982.857142857143,1399625.3969,98143.48928571428,186447.26785714287,130883.04285714286,2455044.8571428573,3006626.4285714286,407234.22857142857,314966.3461071,382357.7710328572,1482249.0,1621037.0,1745410.8214285714,176610.54285714286,795765.3701857143,1777142.142857143,95905.00864428571,642330.8285714285,354096.0567857143
2022-12-06,134389.02857142856,575824.5714285715,8040.0,1401698.0351714285,97752.79285714286,186089.4107142857,130709.5285714286,2453473.0,2994529.628571429,406798.2714285715,315777.1106942543,384321.8597442857,1476601.5714285714,1635843.5857142855,1747059.9642857143,175335.7142857143,791941.3696285713,1779050.5714285714,99302.92791142856,640312.2999999999,352223.53678571427
2022-12-07,132893.2142857143,574683.6285714286,8050.0,1400903.1513142858,97788.93214285714,186349.64285714287,131036.74285714285,2447998.0,2990983.5285714283,407827.48571428575,313554.8403037243,381753.9832071429,1463605.4285714286,1646985.557142857,1740346.5,172153.1,790978.0152714286,1771632.107142857,98710.89540285712,641345.6285714285,351519.97214285715
2022-12-08,133135.05714285714,576122.1,8054.285714285715,1401994.7733428571,97421.06785714286,186328.89285714287,131271.3,2447360.714285714,3008712.628571429,408437.28571428574,316990.6198190671,379124.13991142856,1456399.7142857143,1636998.942857143,1743372.642857143,169660.95714285714,794229.6953571428,1767376.8214285714,98439.74374285714,637181.5,350826.77964285715
2022-12-09,130923.51428571428,575467.3571428572,8058.571428571428,1399790.7060428571,96194.71071428571,185264.57142857145,130654.3857142857,2436632.285714286,3010328.9,404842.6571428571,322192.9850328,379452.1697328572,1448073.5714285714,1634446.0857142855,1745989.392857143,170486.69999999998,795859.3469142857,1761450.642857143,96747.89345714288,629773.7428571427,347511.1157142857
2022-12-10,128560.32857142856,568888.3428571428,8047.142857142857,1395262.6739857143,94282.77857142856,185602.4642857143,130472.18571428572,2435167.571428572,2997958.1571428576,404665.28571428574,318616.6270251843,381620.63973571424,1445143.2857142857,1624614.8714285714,1748285.0357142857,167783.9,791404.3047571428,1751255.142857143,95049.52382857144,624107.9857142858,344017.6117857142
2022-12-11,126207.9857142857,567431.6285714286,7982.857142857143,1394268.6183285716,93681.20357142856,185826.80357142855,130322.4,2422030.4285714286,3002010.5,406452.6571428571,319321.79724039853,379043.1609671429,1435156.0,1616556.1714285712,1748498.6785714286,167577.68571428573,792206.3162285715,1749787.0714285714,95175.72875142856,625320.1714285715,342483.8625
2022-12-12,123080.77142857145,566578.2714285714,7975.714285714285,1394976.5042142856,93803.96785714288,185929.76785714287,130418.18571428572,2424629.285714286,2994976.0285714283,400493.2428571429,320055.8955721029,375098.6109028572,1432829.142857143,1611780.442857143,1748740.8214285714,169441.17142857143,790374.0661142857,1738902.3214285714,95075.34389642856,623731.9857142858,341780.5857142857
2022-12-13,121975.68571428572,567721.9142857143,7931.428571428572,1387307.4375857145,93776.27142857145,186208.32142857145,130368.4857142857,2421304.571428572,2998946.7285714285,400798.3571428572,313216.6476780357,377036.17961428576,1428183.7142857143,1605421.0,1748693.142857143,169023.0142857143,791190.7679714287,1738503.9642857143,95469.684575,621853.3857142858,341086.82678571425
2022-12-14,122932.75714285715,568969.2571428571,7870.0,1380220.6481142857,93932.34642857144,186578.76785714287,130117.34285714288,2427995.4285714286,2987098.6142857145,399107.7142857143,316602.1239030372,378820.0505499999,1433445.142857143,1591445.5285714285,1742760.75,166156.65714285712,787708.4974999999,1744239.107142857,95252.7469264286,621916.6714285715,339879.4564285715
2022-12-15,121780.67142857144,569330.1142857142,7935.714285714285,1379830.9846571428,94668.375,187621.44642857145,130595.25714285715,2425099.285714286,2978425.9,396976.3428571429,319456.0587355514,376751.69507,1430929.7142857143,1589593.514285714,1744104.75,168695.87142857144,780126.0800285714,1750653.107142857,96503.09725642858,798907.1948793534,339143.6796428571
2022-12-16,124364.62857142858,568053.2428571429,7942.857142857143,1375683.6777714286,95464.17857142857,187937.17857142855,131642.5,2423520.285714286,2973227.271428571,397125.7142857143,315250.36144497286,377794.51741,1435687.7142857143,1592718.6857142858,1728998.6785714286,165375.2714285714,779231.7738,1752638.6785714286,98816.805745,800474.4805936392,339188.35321428574
2022-12-17,127100.34285714288,566059.9857142858,7964.285714285715,1371220.6375571429,96280.85357142855,186495.67857142855,132530.22857142857,2413234.285714286,2970747.6285714284,396554.5571428571,316729.9193517443,374040.1715871428,1430646.7142857143,1588121.7285714285,1734133.0714285714,166271.8714285714,778561.6681714287,1748634.75,99741.40838214286,803794.9377364963,337470.29642857146
2022-12-18,126838.9,568718.5,8027.142857142857,1367750.8677428572,97735.17857142857,186877.5357142857,133889.64285714287,2421619.4285714286,2961970.6,395231.1,313489.14741534,374522.47126,1437878.4285714286,1588246.2,1724262.2142857143,165439.92857142858,771564.7931,1753040.142857143,100920.2584407143,806603.9377364963,335947.9128571428
2022-12-19,129033.78571428572,572143.6142857142,8035.714285714285,1367717.3025142855,100017.70714285717,188465.375,134794.82857142857,2431121.0,2963093.9142857147,397271.1142857143,314100.00223936426,376522.80983571423,1447820.5714285714,1595570.3142857144,1716043.607142857,164669.12857142856,766462.2892142857,1763630.357142857,102328.62866428572,988837.3754729928,336289.2
2022-12-20,128742.34285714288,576962.4857142858,8110.0,1376369.0636714285,102767.04642857144,189514.51785714287,137372.38571428572,2441633.0,2976927.0142857144,397332.3571428572,320285.4850487313,376087.0106842857,1461445.7142857143,1601337.857142857,1715876.0357142857,165187.4857142857,768604.9095,1775927.4642857143,104219.94650428572,997204.346901564,339285.10571428575
